gene_id	ERS490437	ERS494394	ERS490331	ERS490187	ERS488920	ERS488625	ERS490542	ERS494445	ERS494173	ERS494518	ERS488573	ERS488299	ERS490659	ERS494332	ERS489074	ERS488547	ERS490743	ERS490269	ERS489339	ERS489164	ERS491424	ERS490396	ERS489677	ERS489136	ERS489585	ERS488332	ERS494583
P9301_18141 	1	0	0	0	11	0	3	0	2	0	0	0	6	0	0	15	11	0	0	0	0	5	0	0	0	0	0
P9301_18151 	0	9	0	0	27	0	0	0	1	0	0	0	3	0	0	0	3	0	0	0	0	3	0	0	0	0	0
P9301_18161 	0	0	0	0	0	4	0	0	8	0	8	0	8	21	0	13	0	0	0	0	0	2	0	0	0	0	0
P9301_18171 	82	6	17	0	12	87	194	1	80	7	207	0	198	50	0	540	35	3	12	26	0	334	32	1	0	0	0
P9301_18181 	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	5	6	0	0	0	0	0	0	0	0	0	0
P9301_18191 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	4	0	0	0
P9301_18201 	5	0	0	0	0	0	0	0	5	0	4	0	2	23	0	6	0	0	0	0	0	0	0	0	0	0	0
P9301_18211 	24	8	0	0	52	23	43	11	74	1	22	0	24	98	15	40	14	0	0	16	0	86	0	2	52	0	0
P9301_18221 	27	0	0	0	99	35	31	0	34	0	100	0	68	77	0	221	49	0	25	10	0	57	8	16	30	0	0
P9301_18231 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_18241 	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	15	0	3	0	0	0
P9301_18251 	40	0	14	0	509	30	40	0	91	0	138	0	66	156	7	284	499	0	312	112	0	293	172	235	123	0	0
P9301_18261 	0	0	0	0	14	0	5	0	0	0	11	0	2	21	0	36	8	0	0	1	0	3	0	0	0	0	0
P9301_18271 	203	38	0	0	126	97	188	0	138	4	484	0	200	356	16	1282	287	0	66	67	0	320	81	101	108	0	0
P9301_18281 	11	0	15	0	0	0	3	8	0	0	12	0	5	9	0	38	7	0	0	8	0	30	0	2	1	0	0
P9301_18291 	6	0	0	0	0	0	11	0	7	0	5	0	20	1	0	31	0	0	0	0	0	8	23	1	0	0	0
P9301_18301 	259	19	0	0	75	35	201	19	268	5	199	0	274	440	23	755	153	1	26	136	0	1096	98	70	78	0	3
P9301_18311 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
P9301_18321 	664	17	0	0	80	161	567	16	308	28	1196	0	828	339	14	4013	892	19	117	578	0	2679	100	37	27	0	25
P9301_18331 	129	15	32	0	105	38	58	14	134	5	203	0	89	51	3	495	65	0	21	252	0	405	105	18	0	0	0
P9301_18341 	119	0	15	0	29	8	109	0	53	3	372	0	178	21	0	247	134	0	59	553	0	809	314	3	0	0	0
P9301_18351 	34	0	0	0	259	83	60	5	39	0	107	0	35	58	55	231	56	0	136	138	0	275	90	170	192	0	0
P9301_18361 	24	0	0	0	55	0	9	0	0	0	6	0	11	19	0	62	36	0	0	0	0	38	0	9	0	0	0
P9301_18371 	6	0	0	0	74	0	12	0	12	0	11	0	21	43	0	27	2	0	0	18	0	67	0	6	0	0	0
P9301_18381 	137	5	0	0	679	160	98	0	117	0	356	0	163	102	26	1259	203	0	139	137	0	327	107	63	80	0	1
P9301_18391 	712	44	56	0	699	880	1063	41	586	16	2117	1	1086	829	59	4531	264	1	300	863	0	2988	525	284	244	0	0
P9301_18401 	17	5	0	0	1448	0	20	0	51	12	85	0	29	13	23	99	99	0	114	336	0	120	210	84	31	0	0
P9301_18411 	3	0	0	0	175	28	6	0	4	0	13	0	18	26	0	21	8	0	0	9	0	55	34	23	46	0	0
P9301_18421 	4035	345	0	0	7656	4188	6879	355	4935	104	14134	2	8521	6032	433	42925	8140	8	2433	3344	1	9809	3336	3149	586	18	1
P9301_18431 	963	19	0	1	594	981	819	80	627	25	1908	0	1006	1210	20	7548	515	1	766	761	0	1527	633	264	142	0	1
P9301_18441 	311	7	0	0	770	159	126	9	389	1	488	0	169	306	48	2028	161	0	55	209	1	662	129	77	34	0	0
P9301_18451 	75	0	0	0	36	102	38	0	82	0	171	0	103	118	3	418	100	0	16	88	0	567	89	0	0	0	0
P9301_18461 	160	15	22	0	250	96	197	0	126	10	439	1	325	293	0	1219	200	0	287	195	0	766	85	58	19	0	0
P9301_18471 	24	0	0	0	1391	72	18	0	12	0	86	0	9	23	7	119	221	0	463	186	0	105	474	245	2	0	0
P9301_18481 	17	0	0	0	198	0	21	0	7	0	24	0	22	27	19	122	42	0	163	109	0	58	48	50	115	0	0
P9301_18491 	1	0	0	0	16	0	6	0	0	0	8	0	7	0	0	4	10	0	0	0	0	19	0	0	0	0	0
P9301_18501 	3	0	0	0	71	24	11	0	7	0	1	0	13	0	0	26	6	0	0	0	0	55	16	17	0	0	0
P9301_18511 	185	58	69	0	296	37	77	19	535	19	240	0	153	147	1	663	57	2	59	214	0	2147	98	12	0	0	3
P9301_18521 	92	3	72	0	47	28	66	44	190	65	47	0	145	46	11	328	34	15	8	50	0	1170	5	0	0	0	26
P9301_18531 	7	0	0	0	4	8	0	0	11	0	5	0	3	89	0	11	0	0	16	27	0	61	0	9	0	0	0
P9301_18541 	29	3	0	0	134	42	25	0	69	0	94	0	31	69	14	235	25	0	77	93	0	224	39	29	13	0	0
P9301_18551 	1980	96	84	0	1497	1294	1062	49	1922	20	4076	0	1240	2172	60	7427	1016	1	1440	3159	0	8372	1968	213	31	0	0
P9301_18561 	170	0	30	0	389	130	86	7	248	2	434	0	119	298	51	776	81	0	139	278	0	810	223	155	0	0	0
P9301_18571 	31	0	0	0	1279	43	73	0	48	0	104	0	26	11	28	258	77	0	137	242	0	154	12	171	68	0	0
P9301_18581 	299	0	22	0	2507	161	171	0	123	0	384	0	183	61	191	1538	201	0	640	918	0	510	192	1264	460	0	0
P9301_18591 	158	13	0	0	201	65	160	0	148	0	202	0	193	123	1	1078	70	0	14	185	0	585	22	73	0	0	0
P9301_18601 	286	0	29	0	78	80	84	33	72	1	173	0	128	154	5	901	160	0	41	61	0	365	54	53	0	0	0
P9301_18611 	322	0	0	0	119	108	82	0	26	0	128	0	57	27	0	777	71	0	2	45	0	248	13	40	12	0	0
P9301_18621 	1650	110	105	0	325	293	742	123	658	40	1341	0	755	573	41	5993	695	0	156	213	0	3880	39	130	4	0	0
P9301_18631 	871	73	38	0	428	573	463	83	718	6	1058	0	571	1580	22	3643	340	0	278	605	0	3270	439	153	53	0	0
P9301_18641 	196	11	13	0	2525	594	126	24	453	21	396	0	207	501	79	1170	281	0	607	956	0	1274	409	334	361	0	0
P9301_18651 	93	0	0	0	364	162	98	0	67	4	178	0	65	142	0	398	73	0	31	128	0	562	251	123	3	0	0
P9301_18661 	22	0	0	0	33	0	8	19	40	0	37	0	19	10	9	72	10	0	0	35	0	75	27	5	0	0	0
P9301_18671 	4	0	0	0	121	43	7	11	8	0	16	0	7	4	0	3	49	0	13	31	0	11	67	6	0	0	0
P9301_18681 	0	0	0	0	19	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
P9301_18691 	208	5	0	0	608	267	459	71	424	8	1740	0	484	251	10	1969	283	0	536	605	1	2078	349	71	74	0	0
P9301_18701 	39	0	0	0	87	40	54	2	30	1	117	0	81	107	34	305	66	2	81	88	0	407	66	7	57	0	0
P9301_18711 	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_18721 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0
P9301_18731 	516	40	0	0	855	471	375	55	339	3	862	1	368	562	55	2128	350	1	206	464	0	1371	220	204	140	0	0
P9301_18741 	20	0	0	0	15	0	21	0	5	0	35	0	13	12	0	153	7	0	23	21	0	87	32	3	0	0	0
P9301_18751 	5	0	0	0	165	0	2	0	29	0	18	0	10	6	14	26	3	0	0	15	0	32	0	16	56	0	0
P9301_18761 	6	0	0	0	19	0	2	0	0	0	6	0	4	0	0	29	2	0	0	0	0	27	0	17	0	0	0
P9301_18771 	54	21	0	0	451	0	21	0	35	9	76	0	64	24	1	162	11	0	23	113	0	138	53	61	0	0	0
P9301_18781 	40	0	0	0	261	8	20	0	7	13	92	0	25	30	23	132	37	0	76	25	0	85	7	31	37	0	0
P9301_18791 	101	54	33	0	418	250	127	34	396	18	185	0	235	261	27	413	86	0	66	227	1	1025	117	123	131	0	2
P9301_18801 	86	19	0	1	1177	100	142	4	82	6	370	0	147	80	3	613	105	0	436	182	0	352	264	249	54	0	0
P9301_18811 	1	0	0	0	38	0	5	0	2	0	27	0	5	25	6	24	6	0	16	26	0	23	0	7	0	0	0
P9301_18821 	10	5	0	0	187	0	2	0	21	0	61	0	20	27	0	128	18	0	84	63	0	106	13	34	16	0	0
P9301_18831 	7	0	0	0	40	0	10	0	32	0	31	0	20	37	0	71	1	0	41	12	0	37	23	5	17	0	0
P9301_18841 	0	0	0	0	2	0	7	0	0	0	0	0	7	17	9	11	1	0	0	6	0	31	0	10	0	0	0
P9301_18851 	5	0	0	0	0	0	3	0	6	0	12	0	15	0	0	39	5	0	0	0	0	7	0	3	0	0	0
P9301_18861 	1	0	0	0	7	0	4	0	6	0	0	0	5	0	0	18	3	0	0	0	0	25	0	0	0	0	0
P9301_18871 	25	0	0	0	30	20	19	0	14	0	25	0	21	44	0	60	2	0	0	0	0	70	6	6	0	0	0
P9301_18881 	228	8	0	0	9775	185	138	9	175	0	951	0	187	176	111	1480	1019	0	1478	1465	0	664	1337	851	211	0	0
P9301_18891 	2	0	0	0	11	0	0	0	2	0	3	0	6	0	0	17	2	0	0	0	0	4	0	0	0	0	0
P9301_18901 	39	0	0	0	840	0	39	0	28	0	120	0	26	33	23	240	62	0	114	154	0	198	190	41	0	0	0
P9301_18911 	71	0	1	0	357	138	73	32	215	9	455	0	86	446	42	722	116	0	220	365	0	477	329	106	255	0	0
P9301_18921 	2	0	0	0	19	0	35	6	4	0	158	0	44	0	0	78	18	0	0	70	0	95	60	0	15	0	0
P9301_18931 	41	0	0	0	101	24	22	0	6	0	33	0	9	0	0	125	31	0	1	23	0	108	32	23	0	0	0
P9301_18941 	1	0	0	0	0	0	0	0	13	0	1	0	7	0	0	15	1	0	21	0	0	28	0	4	0	0	0
P9301_18951 	219	45	36	0	21353	863	369	12	455	14	1311	3	477	633	612	1638	1626	1	758	4434	0	1227	1487	5228	646	1	2
P9301_18961 	2	0	0	0	67	0	0	0	7	0	15	0	0	0	0	53	5	0	28	2	0	33	39	9	0	0	0
P9301_18971 	105	15	0	0	87	46	70	0	122	0	222	0	41	241	0	584	38	0	30	163	0	214	94	13	76	0	1
P9301_18981 	85	1	0	0	346	40	41	0	28	0	151	0	27	22	0	395	45	0	64	99	0	143	46	80	0	0	0
P9301_18991 	58	18	0	0	248	96	78	0	168	0	241	1	13	294	12	539	37	0	65	129	0	106	23	70	0	0	1
P9301_19001 	0	0	0	0	1	0	2	0	0	0	1	0	3	0	0	5	0	0	0	0	0	13	0	1	0	0	0
P9301_19011 	8	0	0	0	227	0	9	0	0	0	23	0	1	0	0	38	64	0	515	115	0	18	92	41	0	0	0
P9301_19021 	123	33	9	0	88	235	164	15	131	15	365	0	252	199	29	834	92	0	65	192	0	986	78	46	52	0	0
P9301_19031 	0	0	0	0	15	0	9	0	2	0	9	0	1	18	0	35	8	3	22	16	0	11	0	12	0	0	0
P9301_19041 	62	17	1	0	63	19	262	37	257	0	302	0	283	342	15	854	211	0	18	147	0	755	62	39	17	0	0
P9301_19051 	0	0	0	0	0	0	0	0	1	0	8	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0
P9301_19061 	19	0	0	0	12	0	24	0	20	0	49	0	18	181	0	117	20	0	8	33	0	73	37	0	0	0	0
